ETF,term,beta,se,t,nobs
QQQ,etf_oc_d,0.05981147888756528,0.0016510285245826012,36.22679923273058,6726297
QQQ,etf_oc_w,-0.0709860453144164,0.0041715767226692575,-17.016598287324488,6726297
QQQ,etf_oc_m,-0.1419552761883127,0.007743743904147596,-18.331607804369742,6726297
QQQ,etf_co_d_high,-0.27653318634578217,0.007072373120639053,-39.100480366170906,6726297
QQQ,etf_co_w_high,0.07281981481324482,0.016894853414403273,4.310177367455829,6726297
QQQ,etf_co_m_high,0.8968837304475835,0.03329999321600288,26.93345084576686,6726297
QQQ,etf_oc_d_high,-0.11698396657733764,0.0033280404636446535,-35.15100487967758,6726297
QQQ,etf_oc_w_high,0.14475331028507954,0.008684143516124511,16.668691623567142,6726297
QQQ,etf_oc_m_high,0.32528053907153814,0.017246749350932553,18.860396962512233,6726297
SPY,const,0.00018236990284594876,1.2166653494689255e-05,14.989323311093985,6726297
SPY,own_co_d,0.0027756187408748,0.003729541311201724,0.7442252302014176,6726297
SPY,own_co_w,-0.02335119598354399,0.006314928659187989,-3.697776688192488,6726297
SPY,own_co_m,-0.004467189420144898,0.009030805623050538,-0.4946612303051558,6726297
SPY,own_oc_d,0.011582358481661907,0.001743074343377456,6.644787427264537,6726297
SPY,own_oc_w,-0.03408942260476544,0.0036767769445179184,-9.271550360321106,6726297
SPY,own_oc_m,0.0010915551994997155,0.006039918621601213,0.18072349445170813,6726297
SPY,etf_co_d,0.014371670857248551,0.004867548039123438,2.9525483347539065,6726297
SPY,etf_co_w,0.018584502415853597,0.010559154850661747,1.7600369232854747,6726297
SPY,etf_co_m,-0.11902690942611971,0.01933211506989305,-6.15695225254927,6726297
SPY,etf_oc_d,0.02694226229759097,0.0028496398517704725,9.454620127119512,6726297
SPY,etf_oc_w,-0.12816590004520736,0.006839265250429112,-18.73971769659993,6726297
SPY,etf_oc_m,-0.013093654525051245,0.012572596079604514,-1.041443981986505,6726297
SPY,etf_co_d_high,-0.4721918693126096,0.009063868566183332,-52.0960631616311,6726297
SPY,etf_co_w_high,0.04958725173630189,0.021780284796792882,2.2767035508922064,6726297
SPY,etf_co_m_high,1.4645128758316595,0.04190294494999177,34.950118126051834,6726297
SPY,etf_oc_d_high,-0.1736698446201623,0.0049794667954151505,-34.87719704850105,6726297
SPY,etf_oc_w_high,0.2409764865240361,0.014324180968984596,16.823055157276354,6726297
SPY,etf_oc_m_high,0.28046428796954515,0.025132085897037866,11.15961043259849,6726297
TLT,const,0.000185803124136011,1.2175117563410512e-05,15.260889528853433,6726297
TLT,own_co_d,-0.01859324170334412,0.0031097170327666003,-5.979078323664195,6726297
TLT,own_co_w,-0.023478069555916654,0.0055665673777374435,-4.217692513668886,6726297
TLT,own_co_m,0.02691600306433051,0.008187519650060142,3.287442866061738,6726297
TLT,own_oc_d,0.008587667921836519,0.001528036649212809,5.620066721737718,6726297
TLT,own_oc_w,-0.04089624589256655,0.0032823866118825056,-12.459301943445306,6726297
TLT,own_oc_m,0.00977162662670517,0.0055226199259961065,1.7693824231336501,6726297
TLT,etf_co_d,-0.01785603869483755,0.0032861710290188434,-5.433691228228268,6726297
TLT,etf_co_w,-0.036145890626116305,0.008004144748169958,-4.515896671456446,6726297
TLT,etf_co_m,0.4058940093301826,0.01611216068567925,25.19178012486853,6726297
TLT,etf_oc_d,0.006011096875755581,0.0033052404749072447,1.8186564400958667,6726297
TLT,etf_oc_w,0.2269109321640716,0.008132093354158076,27.90313911584011,6726297
TLT,etf_oc_m,0.11759237778477516,0.014073654088770043,8.355497232137248,6726297
TLT,etf_co_d_high,0.22954827029907385,0.009587589350467675,23.942230096439904,6726297
TLT,etf_co_w_high,-0.3951924839501756,0.01940375477370658,-20.366804701412146,6726297
TLT,etf_co_m_high,-0.7530262571144114,0.04139151353723177,-18.192769308545877,6726297
TLT,etf_oc_d_high,0.022141408417179476,0.009406516169302678,2.3538372781876435,6726297
TLT,etf_oc_w_high,-0.1573037681494693,0.02732583739036405,-5.756594606866085,6726297
TLT,etf_oc_m_high,-0.1385414264991912,0.038027605484936555,-3.643180387838778,6726297
XLE,const,0.00020734105818687371,1.226949582781033e-05,16.89890612431764,6726297
XLE,own_co_d,0.0009151198246758681,0.0034339052974424306,0.266495358901554,6726297
XLE,own_co_w,-0.028848305542209986,0.005927172144654341,-4.867128006097814,6726297
XLE,own_co_m,0.0306113561148014,0.008548434740851093,3.580931134505414,6726297
XLE,own_oc_d,0.014060172194663528,0.0016142509505451673,8.71002875353123,6726297
