ETF,term,beta,se,t,nobs
TLT,own_m,0.02420713587810514,0.005221274117091992,4.636250718739777,6081264
TLT,etf_d,-0.004323128302649468,0.002200715496558439,-1.964419439682293,6081264
TLT,etf_w,0.0995978702477237,0.005459023077070402,18.24463257282531,6081264
TLT,etf_m,0.2693165185111728,0.00989664874348148,27.21290059815052,6081264
TLT,etf_d_high,0.13462812921233416,0.006420617087834617,20.968098139261272,6081264
TLT,etf_w_high,-0.25067858805785315,0.016227855406237526,-15.447425539760443,6081264
TLT,etf_m_high,-0.5320324611282072,0.031041890649558736,-17.13917709248068,6081264
XLE,const,0.0002372606478443211,1.184029443741963e-05,20.03840775230144,6747541
XLE,own_d,0.009469281538020914,0.001539103047088164,6.152467540062304,6747541
XLE,own_w,-0.03767951790613415,0.0031698228810196722,-11.886947416447875,6747541
XLE,own_m,0.019436953407908165,0.0049958470880436725,3.8906221638419876,6747541
XLE,etf_d,-0.005973745868585868,0.0014041618652425596,-4.254314275622307,6747541
XLE,etf_w,-0.02224794305877954,0.0033542474906680417,-6.632767295995971,6747541
XLE,etf_m,-0.11558537296127054,0.006389278479043525,-18.09052044614804,6747541
XLE,etf_d_high,-0.17189800492793736,0.003208922659391526,-53.568759105129864,6747541
XLE,etf_w_high,0.1301230102754397,0.007907957328151931,16.454693023217047,6747541
XLE,etf_m_high,0.3656630905426783,0.015460607812456053,23.65127522658435,6747541
XLF,const,0.00020697628006665654,1.185335014262689e-05,17.461416188350892,6747541
XLF,own_d,0.009536172960813619,0.001610049340675922,5.922907279854042,6747541
XLF,own_w,-0.031242839506767487,0.0032713882918670545,-9.55033053839552,6747541
XLF,own_m,-0.013219216241341553,0.005160571866902785,-2.561579720674507,6747541
XLF,etf_d,-0.0012369972880033077,0.0015917538721600898,-0.7771284930657278,6747541
XLF,etf_w,-0.036255360702614724,0.003968632830769447,-9.135478702267717,6747541
XLF,etf_m,0.016522245080068002,0.007673445460854124,2.153171631225607,6747541
XLF,etf_d_high,-0.1652273881144752,0.0037740804040346577,-43.77950929128057,6747541
XLF,etf_w_high,0.022403835832385543,0.008814831820949321,2.5416067246048426,6747541
XLF,etf_m_high,0.5395812014125491,0.019574010310039677,27.56620604903806,6747541
XLK,const,0.00021772190183115181,1.1968925580351781e-05,18.190597006348227,6747541
XLK,own_d,0.0050168416857141775,0.0015911885870623452,3.152889435297093,6747541
XLK,own_w,-0.031517413235274634,0.0032371730239979246,-9.736091645898641,6747541
XLK,own_m,-0.004906907024207075,0.0051041572132241595,-0.9613549934343643,6747541
XLK,etf_d,0.017168202295084298,0.0016503505173817948,10.402761179680097,6747541
XLK,etf_w,-0.0509075679413642,0.0038181550884155025,-13.333027800735657,6747541
XLK,etf_m,0.028818435864204253,0.007016519597036935,4.107226590854849,6747541
XLK,etf_d_high,-0.17539822199762764,0.003631254617641129,-48.30237492725495,6747541
XLK,etf_w_high,0.13442350920104737,0.00825916188367355,16.275684033602914,6747541
XLK,etf_m_high,0.28781873391834717,0.016034492506674106,17.949974643634473,6747541
XLV,const,0.000228502154457266,1.220322072654497e-05,18.724741572543902,6747541
XLV,own_d,0.008267728959635295,0.001563791595435115,5.2869762081915095,6747541
XLV,own_w,-0.034894474237882854,0.003193048969796802,-10.928261535589119,6747541
XLV,own_m,0.016871370853588894,0.005068272600239453,3.3288207214410286,6747541
XLV,etf_d,5.9462334489819856e-05,0.0023206274950012136,0.025623386182360455,6747541
XLV,etf_w,-0.027784448432099814,0.0052676962471262375,-5.274497072084873,6747541
XLV,etf_m,-0.1749959219270191,0.01046127010784493,-16.72798045772561,6747541
XLV,etf_d_high,-0.2634771318983665,0.005142623155545116,-51.23399555619161,6747541
XLV,etf_w_high,0.07202717088694124,0.011524706571055225,6.249805185308618,6747541
XLV,etf_m_high,0.7303735761146289,0.022973106289182546,31.79254763899923,6747541
XLY,const,0.00021613262424517005,1.2055912272673008e-05,17.927521315419263,6747541
XLY,own_d,0.0006737870433034307,0.0016320640765378506,0.4128434986037782,6747541
XLY,own_w,-0.04229724008969502,0.003347399975197971,-12.635848838827064,6747541
XLY,own_m,0.007915059882636027,0.0052462120239316476,1.5087190236555243,6747541
XLY,etf_d,0.04207620413198205,0.001938841084202642,21.701729179772407,6747541
XLY,etf_w,-0.014255292254415653,0.00461132222918537,-3.09136762644626,6747541
XLY,etf_m,-0.029032684916818652,0.00851742878283558,-3.4086208006018968,6747541
XLY,etf_d_high,-0.20735862722270837,0.004170697221348457,-49.71797668776009,6747541
XLY,etf_w_high,0.23345712295358043,0.009302840136824182,25.09525258092615,6747541
XLY,etf_m_high,0.21779087020299367,0.018680442551063155,11.658763950996365,6747541
