ETF,term,beta,se,t,nobs
SPY,etf_oc_d_high,-0.05633015028298066,0.004245804472610818,-13.267250210498338,6725885
SPY,etf_oc_w_high,0.18359496366937866,0.012299250236819805,14.927329726145201,6725885
SPY,etf_oc_m_high,0.2046075713287447,0.021613582396643204,9.466619997271817,6725885
TLT,const,-7.58080747329035e-05,1.0383370659383978e-05,-7.300911931174479,6725885
TLT,own_co_d,0.0043087725121380566,0.002294217607660417,1.8781010562167333,6725885
TLT,own_co_w,-0.028810819206778734,0.0044517686581325095,-6.471769181928852,6725885
TLT,own_co_m,-0.09208937613464627,0.007090911219471318,-12.986959402590326,6725885
TLT,own_oc_d,0.00760524657654266,0.0011421197123888953,6.658887412629693,6725885
TLT,own_oc_w,-0.029678871203180565,0.0027127793560825565,-10.940392603856635,6725885
TLT,own_oc_m,0.10316024278112348,0.004818222705966198,21.410434734240198,6725885
TLT,etf_co_d,-0.042062906528470057,0.0027206998490158178,-15.460325968587028,6725885
TLT,etf_co_w,0.03728841972148386,0.006449453341591461,5.781640357178335,6725885
TLT,etf_co_m,0.18773274302478718,0.01341246551276829,13.996885423196122,6725885
TLT,etf_oc_d,-0.008771605075647775,0.002621603543425434,-3.345893049940968,6725885
TLT,etf_oc_w,0.20045472654359064,0.0067502963672294415,29.695692698284343,6725885
TLT,etf_oc_m,0.3061665267535951,0.012009247305185983,25.49423115147129,6725885
TLT,etf_co_d_high,0.11410322099782139,0.006724931891336618,16.967193548058777,6725885
TLT,etf_co_w_high,-0.49725298139488777,0.014990777110208433,-33.17059400851661,6725885
TLT,etf_co_m_high,0.017637785170986204,0.034468650872260385,0.5117051211650615,6725885
TLT,etf_oc_d_high,0.08369046556035412,0.007627550141358717,10.97212919080806,6725885
TLT,etf_oc_w_high,-0.5623383874110195,0.01934599195996293,-29.067436220111873,6725885
TLT,etf_oc_m_high,0.048582216984960354,0.03119815324022744,1.5572145123743286,6725885
XLE,const,-8.976440981069748e-05,1.0510328770644096e-05,-8.540590096611842,6725885
XLE,own_co_d,0.007242828496951613,0.0024806102564465314,2.9197768888236997,6725885
XLE,own_co_w,-0.03515233052299858,0.004720488712431487,-7.446756610268831,6725885
XLE,own_co_m,-0.08164989484421493,0.007407103307852481,-11.023188343769359,6725885
XLE,own_oc_d,0.01185671773062881,0.0012076813991599056,9.817753042215148,6725885
XLE,own_oc_w,-0.024364662222377393,0.0028400289331439155,-8.579019015628718,6725885
XLE,own_oc_m,0.11329635921217009,0.004988293924489266,22.712446565339494,6725885
XLE,etf_co_d,0.04733275512333928,0.0021445915088813307,22.07075563216659,6725885
XLE,etf_co_w,-0.005551358931514421,0.00484562665473578,-1.14564313907447,6725885
XLE,etf_co_m,0.01241905989722859,0.009350737856108767,1.3281368901936772,6725885
XLE,etf_oc_d,-0.02276790074015297,0.0014045111597659852,-16.210551679736373,6725885
XLE,etf_oc_w,-0.06452740604664778,0.003438623590640132,-18.765475297235252,6725885
XLE,etf_oc_m,-0.14539710490807747,0.006558179525003042,-22.170345345648347,6725885
XLE,etf_co_d_high,-0.179091964948125,0.004445239583605299,-40.288484249227565,6725885
XLE,etf_co_w_high,0.29353190271260426,0.012014969048732622,24.43051675972207,6725885
XLE,etf_co_m_high,-0.0417325489969201,0.025397256047661704,-1.6431912533622848,6725885
XLE,etf_oc_d_high,-0.001098505617358251,0.002853710885477052,-0.3849393514068664,6725885
XLE,etf_oc_w_high,0.018282837306570314,0.007641395377393356,2.392604544538956,6725885
XLE,etf_oc_m_high,0.16523472696361186,0.013561821912333816,12.183814831939278,6725885
XLF,const,-8.754279217551487e-05,1.0229451941369236e-05,-8.557916169631769,6725885
XLF,own_co_d,0.0004168419228186628,0.0025541640184898523,0.16320092202423253,6725885
XLF,own_co_w,-0.03398949396980473,0.004819837106136138,-7.052000559631504,6725885
XLF,own_co_m,-0.10706679775515601,0.007615122929678373,-14.059759605177906,6725885
XLF,own_oc_d,0.014802725811395486,0.0012433112613899017,11.90588895241524,6725885
XLF,own_oc_w,-0.023968083346784574,0.0029034958186324594,-8.254905411943556,6725885
XLF,own_oc_m,0.09189140411670803,0.0051162974905131515,17.960527957394355,6725885
XLF,etf_co_d,0.05445230890915284,0.002391616090321356,22.767997392857566,6725885
XLF,etf_co_w,0.02604419830685424,0.005155548019372646,5.051683780073381,6725885
XLF,etf_co_m,-0.020887911243040274,0.009951433648466866,-2.098985129269118,6725885
XLF,etf_oc_d,-0.027514740612174304,0.0015431692181378214,-17.830021677970603,6725885
XLF,etf_oc_w,-0.07647173441616492,0.004168751729452905,-18.344036627530432,6725885
