ETF,term,beta,se,t,nobs
GLD,const,0.00028229516997597113,6.166159297089273e-06,45.78136184532699,6725885
GLD,own_co_d,-0.02772322536530021,0.0019487092230372235,-14.226455664889441,6725885
GLD,own_co_w,0.01912641846261538,0.0037507319980018077,5.099382859880398,6725885
GLD,own_co_m,0.1013752605465608,0.004911405243931146,20.64078517483906,6725885
GLD,own_oc_d,0.0010661634951441101,0.0011316361054305626,0.942143406372191,6725885
GLD,own_oc_w,-0.014698205091286443,0.001873520785712854,-7.8452319309037915,6725885
GLD,own_oc_m,-0.09298973584571534,0.0030097201624933625,-30.896472371264984,6725885
GLD,etf_co_d,0.02212138116336877,0.0012990285175175527,17.02917285114171,6725885
GLD,etf_co_w,-0.07869914338391974,0.003466082126591981,-22.705504517661424,6725885
GLD,etf_co_m,-0.028711724999828634,0.00669263045260614,-4.290050855661418,6725885
GLD,etf_oc_d,-0.021412354293737237,0.001444171503562618,-14.826739234859039,6725885
GLD,etf_oc_w,0.15082921693147608,0.003613467160035705,41.74085725743408,6725885
GLD,etf_oc_m,-0.11676462592595997,0.007308249969186816,-15.97709799449461,6725885
GLD,etf_co_d_high,-0.10093502869911333,0.0031221586029839495,-32.32860387125959,6725885
GLD,etf_co_w_high,0.28150743693254004,0.008976445662148728,31.360679664065888,6725885
GLD,etf_co_m_high,-0.4489632621148918,0.020361963950538065,-22.04911388731871,6725885
GLD,etf_oc_d_high,-0.10056167717760611,0.004624404214840795,-21.745866603719495,6725885
GLD,etf_oc_w_high,0.028888262599606623,0.012005488524175165,2.4062546510652205,6725885
GLD,etf_oc_m_high,0.7510358908129399,0.01968352794774795,38.155552846351824,6725885
IWM,const,0.0003287172145557848,6.784155728355433e-06,48.45366582342149,6725885
IWM,own_co_d,-0.0005418860707002684,0.0024045513837264824,-0.2253584907220714,6725885
IWM,own_co_w,0.013020339334753729,0.004397168192411901,2.961073755882854,6725885
IWM,own_co_m,0.09631429760885202,0.005524158919521139,17.435106232823767,6725885
IWM,own_oc_d,-0.0014518521046222432,0.0013356324463506927,-1.087014701229439,6725885
IWM,own_oc_w,-0.021265778758463635,0.002177874152381849,-9.764466296276186,6725885
IWM,own_oc_m,-0.10361512837421573,0.0033448701792034114,-30.977324327394946,6725885
IWM,etf_co_d,-0.0595738674520872,0.002439648426853738,-24.419037922163188,6725885
IWM,etf_co_w,-0.02463183690149061,0.005165417474083784,-4.768605253123259,6725885
IWM,etf_co_m,-0.11963741026679689,0.008397491768544152,-14.246802922146605,6725885
IWM,etf_oc_d,0.03741192557910308,0.0013572898968986274,27.563695614760242,6725885
IWM,etf_oc_w,0.02113052953050142,0.002683342799495767,7.874703721966536,6725885
IWM,etf_oc_m,0.10612053610797575,0.0048001750000631685,22.107639014531607,6725885
IWM,etf_co_d_high,-0.19378741718790865,0.004945959253436217,-39.18095707183078,6725885
IWM,etf_co_w_high,-0.07180499867793129,0.011226582605896691,-6.395980076805935,6725885
IWM,etf_co_m_high,0.862751562907237,0.016853677764344155,51.19070003417798,6725885
IWM,etf_oc_d_high,-0.10126252355738827,0.0021679144470349073,-46.709649311063316,6725885
IWM,etf_oc_w_high,0.16333428370260875,0.005536218119063466,29.50286281896696,6725885
IWM,etf_oc_m_high,-0.018690601335998657,0.00978572806013821,-1.9099857691870783,6725885
QQQ,const,0.0002748437932202699,6.550402443225181e-06,41.95830647085353,6725885
QQQ,own_co_d,-0.009660704257299176,0.0021461797607203793,-4.501349064095403,6725885
QQQ,own_co_w,0.009535678281605743,0.004020247310710409,2.371913353738607,6725885
QQQ,own_co_m,0.09968844243051392,0.005215917173390375,19.112351503410835,6725885
QQQ,own_oc_d,0.00012041925509961123,0.0011985055380574095,0.1004745086908752,6725885
QQQ,own_oc_w,-0.01681105468896028,0.0019823622128853817,-8.480314333923534,6725885
QQQ,own_oc_m,-0.09204089201203307,0.0031087870419783115,-29.606689287234616,6725885
QQQ,etf_co_d,-0.03467113463186586,0.0017687918908041809,-19.601590674470263,6725885
QQQ,etf_co_w,-0.008961904838016451,0.004222527292905346,-2.1224030577787305,6725885
QQQ,etf_co_m,-0.05942645054281422,0.007623273044099144,-7.795398406831793,6725885
QQQ,etf_oc_d,0.02264329901424241,0.0009355702528149705,24.202670987146725,6725885
QQQ,etf_oc_w,0.02239629746955103,0.0021650375304254695,10.344530824437832,6725885
QQQ,etf_oc_m,0.00830948316855038,0.003987801214998601,2.0837255220489457,6725885
QQQ,etf_co_d_high,-0.20369065392655894,0.004314648128961728,-47.20909975469421,6725885
QQQ,etf_co_w_high,0.06720265694001097,0.009677773297279207,6.944020579496754,6725885
QQQ,etf_co_m_high,0.6390902444039367,0.01748151722351742,36.558053642173896,6725885
QQQ,etf_oc_d_high,-0.05549817505060715,0.0017363287229833666,-31.962942452077836,6725885
QQQ,etf_oc_w_high,0.09724233605580439,0.004692282520272237,20.72388771044472,6725885
QQQ,etf_oc_m_high,0.04304122714456724,0.008821926512718509,4.878892051811473,6725885
SPY,const,0.00024988421311912073,6.443182900169963e-06,38.78272850403317,6725885
SPY,own_co_d,0.001288524727236196,0.002414665488831928,0.5336245261282581,6725885
SPY,own_co_w,0.011932378524166828,0.004405145142695575,2.708736747063282,6725885
SPY,own_co_m,0.10887191519133554,0.005573312430036279,19.534507809860365,6725885
SPY,own_oc_d,0.0004809252600318585,0.0013195064352299513,0.36447359951529706,6725885
SPY,own_oc_w,-0.013001454581897394,0.002164465921739135,-6.006772595177107,6725885
SPY,own_oc_m,-0.10420778287422473,0.003306719548550253,-31.513946479045064,6725885
SPY,etf_co_d,-0.06380042084649931,0.0029084066928877464,-21.936554128594754,6725885
SPY,etf_co_w,-0.027531736647923393,0.0063403849176536685,-4.342281581559219,6725885
SPY,etf_co_m,-0.20093406961459906,0.010341754207868047,-19.429399072521722,6725885
SPY,etf_oc_d,0.0359463258737345,0.0017856934170629817,20.130177739500883,6725885
SPY,etf_oc_w,-0.006638008918173431,0.0036504295266912463,-1.8184185914664488,6725885
SPY,etf_oc_m,0.14652630872492745,0.006672448035292098,21.959902564983107,6725885
SPY,etf_co_d_high,-0.25302562224824793,0.005669827877112719,-44.62668492453385,6725885
SPY,etf_co_w_high,-0.03121116377741499,0.012797284946145295,-2.438889491697705,6725885
SPY,etf_co_m_high,1.098646744924581,0.021677756434432215,50.680832596657815,6725885
SPY,etf_oc_d_high,-0.11733774297507182,0.002618442057106348,-44.812044878603224,6725885
SPY,etf_oc_w_high,0.05735718700216829,0.0073285878158227446,7.826499244278904,6725885
SPY,etf_oc_m_high,0.07597406714320469,0.012853210522778703,5.91090195002735,6725885
TLT,const,0.00026176589922576174,6.453612086669341e-06,40.561145558542094,6725885
TLT,own_co_d,-0.022911225700881253,0.001989619508623241,-11.515380504453917,6725885
TLT,own_co_w,0.005184595020448993,0.003817223837611037,1.3582108990741577,6725885
TLT,own_co_m,0.1191562588573436,0.004999995661722304,23.831272448804267,6725885
TLT,own_oc_d,0.0010027747300451167,0.0011484956081576415,0.8731202130182432,6725885
TLT,own_oc_w,-0.011186822810801274,0.001901234073549685,-5.883979761584538,6725885
TLT,own_oc_m,-0.09343047957477256,0.0029956291227855518,-31.188934192192047,6725885
TLT,etf_co_d,0.024277850640278088,0.001819558169953483,13.342717502072908,6725885
TLT,etf_co_w,-0.07357835560087207,0.004738897577189045,-15.526470957094682,6725885
TLT,etf_co_m,0.21825391026349933,0.008593376502088223,25.397922482561167,6725885
TLT,etf_oc_d,0.014803949970587236,0.0017957859749959451,8.243716220481488,6725885
TLT,etf_oc_w,0.0266015110722597,0.004240848603946822,6.2726858599721105,6725885
TLT,etf_oc_m,-0.18864187128808724,0.00742310597487734,-25.412795119256582,6725885
TLT,etf_co_d_high,0.11537103529963628,0.006337276559476049,18.205144468111218,6725885
TLT,etf_co_w_high,0.10214675441161558,0.011598978412909489,8.80653026286589,6725885
TLT,etf_co_m_high,-0.770687717591577,0.020558713680513853,-37.487156520014054,6725885
TLT,etf_oc_d_high,-0.061551060426403334,0.0051980084653707554,-11.841277450096095,6725885
TLT,etf_oc_w_high,0.4049457621010547,0.01846530703249634,21.9300855051263,6725885
TLT,etf_oc_m_high,-0.1871128426596697,0.020738884167770668,-9.022319674770788,6725885
XLE,const,0.0002971862899075481,6.426996252265409e-06,46.2403085738217,6725885
XLE,own_co_d,-0.006338755994250188,0.002196004567934471,-2.886494903884616,6725885
XLE,own_co_w,0.006153705277636476,0.004108659262746118,1.4977404754473371,6725885
XLE,own_co_m,0.11239083119413834,0.005251634572797316,21.40111419334203,6725885
XLE,own_oc_d,0.0022242572062588528,0.0012216371924395363,1.8207183114793224,6725885
XLE,own_oc_w,-0.016530303921950002,0.0020052196709094555,-8.243637423750576,6725885
XLE,own_oc_m,-0.09565770332702592,0.0031166136932525464,-30.692832908398106,6725885
XLE,etf_co_d,-0.039120619852873864,0.0015121138097076866,-25.871478457323555,6725885
XLE,etf_co_w,0.022073046970859402,0.00363102655583951,6.079010062694518,6725885
XLE,etf_co_m,-0.12801043131790452,0.006174098604448515,-20.73346078821472,6725885
XLE,etf_oc_d,0.010135256692476908,0.0009963569055905024,10.172315397834405,6725885
XLE,etf_oc_w,0.019729088451948734,0.0021171502389571582,9.318700245697567,6725885
XLE,etf_oc_m,0.028593229617200646,0.0039367765755581536,7.263107028914059,6725885
XLE,etf_co_d_high,-0.13677675570257436,0.0036911597931985826,-37.055224743887386,6725885
XLE,etf_co_w_high,-0.07230412403680368,0.009136965027074829,-7.913363334821872,6725885
XLE,etf_co_m_high,0.555350990428618,0.013765157411500717,40.34468868221043,6725885
XLE,etf_oc_d_high,-0.07097232831550639,0.0016780477951337243,-42.29458095372699,6725885
XLE,etf_oc_w_high,0.053027800504870375,0.004961970713486523,10.686842701578634,6725885
XLE,etf_oc_m_high,0.1647302725690102,0.00877833075571819,18.76555772994828,6725885
XLF,const,0.00028881598237294324,6.3954448141267025e-06,45.15963951951965,6725885
XLF,own_co_d,-0.0045319533116338,0.0022973114375045766,-1.972720475616738,6725885
XLF,own_co_w,0.00991742068073028,0.004225423119889058,2.3470834516072485,6725885
XLF,own_co_m,0.11682588359090608,0.005388521291227379,21.680508858914774,6725885
XLF,own_oc_d,0.0012714747741965817,0.0012605554047230958,1.0086623479083687,6725885
XLF,own_oc_w,-0.011942468454325434,0.002063109751835627,-5.788576416596241,6725885
XLF,own_oc_m,-0.10857597431305485,0.0032348364864409197,-33.564594305820364,6725885
XLF,etf_co_d,-0.042245253770712324,0.0017239923052392995,-24.504316894180366,6725885
XLF,etf_co_w,-0.010548391690288554,0.003594382665548733,-2.9346880039769485,6725885
XLF,etf_co_m,-0.14956370158766888,0.006459170546994126,-23.155248882113916,6725885
XLF,etf_oc_d,0.019363732050454975,0.0010589558592990912,18.285683846417896,6725885
XLF,etf_oc_w,0.008426278291358691,0.0024029749051752425,3.5066027003491262,6725885
XLF,etf_oc_m,0.08862035334763653,0.004401638078812574,20.133493885881588,6725885
XLF,etf_co_d_high,-0.12254542447865212,0.003484564864531945,-35.168070976664886,6725885
XLF,etf_co_w_high,-0.0373585238742184,0.008087302850658206,-4.619404585692976,6725885
XLF,etf_co_m_high,0.6822529809292527,0.014553393556345712,46.87930538590913,6725885
XLF,etf_oc_d_high,-0.0697699594379209,0.0022959273997472567,-30.388573892014794,6725885
XLF,etf_oc_w_high,-0.06340146810176434,0.005886872738810619,-10.769974299558909,6725885
XLF,etf_oc_m_high,0.22743081113528987,0.010560946527211405,21.535078370985985,6725885
XLK,const,0.00027194760643053245,6.500189075582854e-06,41.83687632288568,6725885
XLK,own_co_d,-0.006548996922279302,0.0022497432453394816,-2.910997481977581,6725885
XLK,own_co_w,0.014068582717775644,0.0041558287388332015,3.3852652748451724,6725885
